#title VVV polarizator air
#Created 1
#type 0
#Parameters Parameters
#param Time,7.8.2013 15:16:51
#param Detection,Lock-in / AUX1
#param Profile,5
#param Timebase,30 ms
#param Normalization,3.71 V
#param AUX1,3.54 V
#param Vac. box,996.8 mBar
#param A-line,fast scanning (55.413 ps)
#param B-line,0.000 ps (-182.500 ps)
#param C-line,-1.700 ps (-214.967 ps)
#param D-line,0.000 ps (-292.023 ps)
#param Lock-in input range,50 mV
#param Mira power,510 mW
#param D1=D2 peak,2.5 V
#param Emitter,METEX, +/-10 V
#param AC frequency,91.3 kHz
#param polarization,vertical
#param sample holder,
#param aperture,- mm
#param Temperature,294 K
#param sample,-
#param Thickness,? mm
#param Accumulations,15
#column VVV polarizator air
-1.52	0.0311472
-1.5	0.02887296
-1.48	0.0281808
-1.46	0.02679648
-1.44	0.02442336
-1.42	0.02264352
-1.4	0.02066592
-1.38	0.0192816
-1.36	0.01740288
-1.34	0.01789728
-1.32	0.0187872
-1.3	0.01839168
-1.28	0.01957824
-1.26	0.02383008
-1.24	0.02640096
-1.22	0.02709312
-1.2	0.029664
-1.18	0.03223488
-1.16	0.03796992
-1.14	0.04340832
-1.12	0.04904448
-1.1	0.05191201
-1.08	0.05359296
-1.06	0.05477953
-1.04	0.05458176
-1.02	0.05557056
-1	0.05280192
-0.98	0.05003328
-0.96	0.04686912
-0.94	0.0430128
-0.92	0.03836544
-0.9	0.03352032
-0.88	0.02778528
-0.86	0.02254464
-0.84	0.01611744
-0.82	0.009888
-0.8	0.00415296
-0.78	-0.00237312
-0.76	-0.00919584
-0.74	-0.01502976
-0.72	-0.01918272
-0.7	-0.02649984
-0.68	-0.03302592
-0.66	-0.04281504
-0.64	-0.05369184
-0.62	-0.06496416
-0.6	-0.08038945
-0.58	-0.09868224
-0.56	-0.1201392
-0.54	-0.1403107
-0.52	-0.174721
-0.5	-0.2085379
-0.48	-0.2454202
-0.46	-0.2852688
-0.44	-0.3347088
-0.42	-0.3889939
-0.4	-0.4484208
-0.38	-0.5300957
-0.36	-0.5949609
-0.34	-0.6660557
-0.32	-0.750697
-0.3	-0.8480938
-0.28	-0.9482592
-0.26	-1.052479
-0.24	-1.162928
-0.22	-1.278321
-0.2	-1.402316
-0.18	-1.53175
-0.16	-1.671369
-0.14	-1.811482
-0.12	-1.950705
-0.1	-2.090817
-0.08	-2.234589
-0.06	-2.379448
-0.04	-2.522033
-0.02	-2.656708
0	-2.780703
0.02	-2.894119
0.04	-2.988746
0.06	-3.068444
0.08	-3.125102
0.1	-3.154865
0.12	-3.153876
0.14	-3.115412
0.16	-3.050646
0.18	-2.904205
0.2	-2.715838
0.22	-2.49939
0.24	-2.204134
0.26	-1.866854
0.28	-1.465006
0.3	-0.9958206
0.32	-0.4625606
0.34	0.07771967
0.36	0.7073875
0.38	1.316093
0.4	2.124338
0.42	2.714454
0.44	3.410173
0.46	4.136547
0.48	4.775607
0.5	5.361274
0.52	5.890282
0.54	6.306764
0.56	6.636826
0.58	6.842891
0.6	6.938904
0.62	6.91369
0.64	6.756471
0.66	6.486429
0.68	6.089723
0.7	5.635072
0.72	5.064535
0.74	4.384537
0.76	3.771876
0.78	3.122927
0.8	2.438875
0.82	1.805351
0.84	1.206534
0.86	0.6730762
0.88	0.209329
0.9	-0.1810493
0.92	-0.4991462
0.94	-0.7429844
0.96	-0.908905
0.98	-0.9947327
1	-1.072551
1.02	-1.101721
1.04	-1.102512
1.06	-1.083132
1.08	-1.058609
1.1	-1.023309
1.12	-1.004918
1.14	-0.9957216
1.16	-0.9956227
1.18	-1.008181
1.2	-1.027067
1.22	-1.04971
1.24	-1.071464
1.26	-1.085801
1.28	-1.085604
1.3	-1.072255
1.32	-1.037943
1.34	-0.9872179
1.36	-0.9225504
1.38	-0.831482
1.4	-0.7297344
1.42	-0.6264048
1.44	-0.5105174
1.46	-0.4280515
1.48	-0.3288749
1.5	-0.2577802
1.52	-0.1940026
1.54	-0.1658218
1.56	-0.1609766
1.58	-0.1774896
1.6	-0.2087357
1.62	-0.2507597
1.64	-0.2995075
1.66	-0.3430147
1.68	-0.38316
1.7	-0.4034304
1.72	-0.4056057
1.74	-0.3793037
1.76	-0.3275894
1.78	-0.2560992
1.8	-0.1535606
1.82	-0.02936736
1.84	0.1147997
1.86	0.231577
1.88	0.4354675
1.9	0.582601
1.92	0.7205386
1.94	0.8403811
1.96	0.9413376
1.98	1.010158
2	1.043382
2.02	1.034878
2.04	0.9815818
2.06	0.8797354
2.08	0.7350739
2.1	0.552146
2.12	0.3268973
2.14	0.06674401
2.16	-0.2138774
2.18	-0.5110118
2.2	-0.7981594
2.22	-1.106467
2.24	-1.407853
2.26	-1.646055
2.28	-1.8628
2.3	-2.030699
2.32	-2.155782
2.34	-2.216198
2.36	-2.226481
2.38	-2.171108
2.4	-2.039202
2.42	-1.870908
2.44	-1.664348
2.46	-1.418038
2.48	-1.125057
2.5	-0.8072563
2.52	-0.4689879
2.54	-0.1879709
2.56	0.2174371
2.58	0.5411702
2.6	0.8169465
2.62	1.02321
2.64	1.204457
2.66	1.329442
2.68	1.3949
2.7	1.398855
2.72	1.342593
2.74	1.244899
2.76	1.101128
2.78	0.9120691
2.8	0.718462
2.82	0.5228774
2.84	0.2893229
2.86	0.1093613
2.88	-0.0301584
2.9	-0.1901462
2.92	-0.2803248
2.94	-0.3377741
2.96	-0.3598243
2.98	-0.3538915
3	-0.3248208
3.02	-0.2786438
3.04	-0.2223811
3.06	-0.1609766
3.08	-0.1097568
3.1	-0.06704064
3.12	-0.04241952
3.14	-0.03480576
3.16	-0.04330944
3.18	-0.07040256
3.2	-0.1102512
3.22	-0.1452547
3.24	-0.218327
3.26	-0.2760729
3.28	-0.3234365
3.3	-0.3610109
3.32	-0.3830611
3.34	-0.3878073
3.36	-0.3688224
3.38	-0.33372
3.4	-0.2781494
3.42	-0.2071536
3.44	-0.1259731
3.46	-0.01601856
3.48	0.08582785
3.5	0.1884653
3.52	0.2854666
3.54	0.3795014
3.56	0.4673069
3.58	0.5353363
3.6	0.5943676
3.62	0.6435111
3.64	0.6801955
3.66	0.7062998
3.68	0.7238016
3.7	0.7352716
3.72	0.741501
3.74	0.7422921
3.76	0.7343818
3.78	0.7223184
3.8	0.7013559
3.82	0.6688243
3.84	0.624625
3.86	0.5639126
3.88	0.4859951
3.9	0.3887962
3.92	0.2807203
3.94	0.1687882
3.96	0.03401472
3.98	-0.06961152
4	-0.2593622
4.02	-0.4092643
4.04	-0.5359297
4.06	-0.6828653
4.08	-0.7850084
4.1	-0.8745936
4.12	-0.9494458
4.14	-1.000567
4.16	-1.023111
4.18	-1.019453
4.2	-0.9845482
4.22	-0.923638
4.24	-0.8408755
4.26	-0.7288445
4.28	-0.6086064
4.3	-0.4331932
4.32	-0.2407728
4.34	-0.0697104
4.36	0.1160851
4.38	0.2763696
4.4	0.4567267
4.42	0.6149347
4.44	0.7374471
4.46	0.830592
4.48	0.8873491
4.5	0.911377
4.52	0.8971383
4.54	0.8433475
4.56	0.7487194
4.58	0.6301623
4.6	0.4771949
4.62	0.3049459
4.64	0.1199414
4.66	-0.02788416
4.68	-0.2442336
4.7	-0.4562323
4.72	-0.6050467
4.74	-0.7364583
4.76	-0.8395901
4.78	-0.903071
4.8	-0.9314495
4.82	-0.918793
4.84	-0.864409
4.86	-0.7741317
4.88	-0.6601229
4.9	-0.5222842
4.92	-0.3663504
4.94	-0.2026051
4.96	-0.032136
4.98	0.1204358
5	0.2601533
5.02	0.3807869
5.04	0.4793702
5.06	0.545521
5.08	0.5868528
5.1	0.6064311
5.12	0.6021792
5.14	0.5793379
5.16	0.5433456
5.18	0.5093308
5.2	0.4507939
5.22	0.4053091
5.24	0.3669437
5.26	0.3364886
5.28	0.3130541
5.3	0.2967389
5.32	0.2832912
5.34	0.2748864
5.36	0.2660861
5.38	0.2536272
5.4	0.2361254
5.42	0.2103178
5.44	0.1742266
5.46	0.1267642
5.48	0.06862272
5.5	0.0153264
5.52	-0.08019168
5.54	-0.1470346
5.56	-0.2208979
5.58	-0.2774573
5.6	-0.3299625
5.62	-0.3655593
5.64	-0.3802925
5.66	-0.3743597
5.68	-0.3482554
5.7	-0.3080112
5.72	-0.254616
5.74	-0.191135
5.76	-0.1282474
5.78	-0.07099583
5.8	-0.01621632
5.82	0.01206336
5.84	0.02432448
5.86	0.01769952
5.88	-0.00326304
5.9	-0.05428512
5.92	-0.1174694
5.94	-0.1838179
5.96	-0.2543194
5.98	-0.3222499
6	-0.377425
6.02	-0.4234042
6.04	-0.4563312
6.06	-0.472943
6.08	-0.4738329
6.1	-0.4603853
6.12	-0.4426858
6.14	-0.4061002
6.16	-0.375744
6.18	-0.3463766
6.2	-0.3231398
6.22	-0.3017818
6.24	-0.2860599
6.26	-0.2778528
6.28	-0.2722167
6.3	-0.2636141
6.32	-0.2520452
6.34	-0.2316758
6.36	-0.1984521
6.38	-0.1536595
6.4	-0.09383713
6.42	-0.01275552
6.44	0.05804256
6.46	0.187081
6.48	0.2895206
6.5	0.3981898
6.52	0.5008273
6.54	0.5880393
6.56	0.6697142
6.58	0.7255815
6.6	0.7524768
6.62	0.751488
6.64	0.7229117
6.66	0.6658579
6.68	0.5840842
6.7	0.5284147
6.72	0.3594288
6.74	0.2303904
6.76	0.096408
6.78	-0.02116032
6.8	-0.1383331
6.82	-0.2332579
6.84	-0.3242275
6.86	-0.3793037
6.88	-0.4167792
6.9	-0.4256784
6.92	-0.4137139
6.94	-0.3809847
6.96	-0.3356976
6.98	-0.2792371
7	-0.2089335
7.02	-0.1459469
7.04	-0.07406113
7.06	-0.01354656
7.08	0.04330944
7.1	0.0944304
7.12	0.1388275
7.14	0.1786762
7.16	0.2117021
7.18	0.2389929
7.2	0.2607466
7.22	0.2797315
7.24	0.2947613
7.26	0.3037593
7.28	0.3067257
7.3	0.3029683
7.32	0.287543
7.34	0.261241
7.36	0.2236666
7.38	0.1836202
7.4	0.1325981
7.42	0.07880735
7.44	0.02452224
7.46	-0.02402784
7.48	-0.0672384
7.5	-0.1026374
7.52	-0.1298294
7.54	-0.144167
7.56	-0.1501987
7.58	-0.1455514
7.6	-0.1368499
7.62	-0.1151952
7.64	-0.09640799
7.66	-0.08760767
7.68	-0.07969728
7.7	-0.07692863
7.72	-0.08187264
7.74	-0.09512257
7.76	-0.1182605
7.78	-0.1469357
7.8	-0.1751165
7.82	-0.2103178
7.84	-0.2498698
7.86	-0.2798305
7.88	-0.3069235
7.9	-0.3261062
7.92	-0.3355987
7.94	-0.3315446
7.96	-0.3157239
7.98	-0.2870486
8	-0.2457168
8.02	-0.1894541
8.04	-0.1300272
8.06	-0.05873472
8.08	0.02649984
8.1	0.1125254
8.12	0.1913328
8.14	0.2717223
8.16	0.3200746
8.18	0.3709978
8.2	0.4031338
8.22	0.4175702
8.24	0.4137139
8.26	0.3906749
8.28	0.3554736
8.3	0.3014851
8.32	0.2351366
8.34	0.1642397
8.36	0.08889312
8.38	0.0128544
8.4	-0.05458176
8.42	-0.1143053
8.44	-0.1583069
8.46	-0.1893552
8.48	-0.1990454
8.5	-0.1961779
8.52	-0.17304
8.54	-0.1419917
8.56	-0.09749569
8.58	-0.06407424
8.6	0.01295328
8.62	0.06249215
8.64	0.1096579
8.66	0.1489133
8.68	0.1833235
8.7	0.2040883
8.72	0.2180304
8.74	0.2172394
8.76	0.2016163
8.78	0.1814448
8.8	0.1459469
8.82	0.09522144
8.84	0.04934112
8.86	-0.00415296
8.88	-0.05824032
8.9	-0.1088669
8.92	-0.1561315
8.94	-0.1939037
8.96	-0.2227766
8.98	-0.2387952
9	-0.2424538
9.02	-0.2292039
9.04	-0.2035939
9.06	-0.161471
9.08	-0.104615
9.1	-0.03678336
9.12	0.03747552
9.14	0.1107456
9.16	0.1975622
9.18	0.2971344
9.2	0.3785126
9.22	0.443279
9.24	0.4994429
9.26	0.5431477
9.28	0.5725152
9.3	0.5820076
9.32	0.5733062
9.34	0.5482897
9.36	0.5131872
9.38	0.4469376
9.4	0.3813802
9.42	0.3138451
9.44	0.2364221
9.46	0.1563293
9.48	0.0880032
9.5	0.01552416
9.52	-0.05003328
9.54	-0.1016486
9.56	-0.1506931
9.58	-0.1934093
9.6	-0.2268307
9.62	-0.2576813
9.64	-0.2925859
9.66	-0.3232387
9.68	-0.35844
9.7	-0.4022438
9.72	-0.4536615
9.74	-0.5002339
9.76	-0.5665823
9.78	-0.635304
9.8	-0.6884027
9.82	-0.7268669
9.84	-0.7534656
9.86	-0.7603872
9.88	-0.7421932
9.9	-0.6952252
9.92	-0.6158246
9.94	-0.5094298
9.96	-0.3717888
9.98	-0.2191181
10	-0.04558368
10.02	0.1199415
10.04	0.2886307
10.06	0.4393238
10.08	0.5790414
10.1	0.6694176
10.12	0.7748237
10.14	0.814079
10.16	0.8176388
10.18	0.7753181
10.2	0.7133204
10.22	0.6242294
10.24	0.5108141
10.26	0.3911693
10.28	0.2692502
10.3	0.1555382
10.32	0.0618
10.34	-0.01957824
10.36	-0.07139136
10.38	-0.09996768
10.4	-0.1000666
10.42	-0.07327008
10.44	-0.0286752
10.46	0.02996064
10.48	0.09719903
10.5	0.164833
10.52	0.2277206
10.54	0.2763696
10.56	0.3071213
10.58	0.3171082
10.6	0.3048471
10.62	0.2730077
10.64	0.206857
10.66	0.1442659
10.68	0.07445665
10.7	0.00652608
10.72	-0.05418624
10.74	-0.1047139
10.76	-0.1420906
10.78	-0.158208
10.8	-0.1534618
10.82	-0.1297306
10.84	-0.08829983
10.86	-0.03668448
10.88	0.01720512
10.9	0.07702752
10.92	0.1307194
10.94	0.1693814
10.96	0.1962768
10.98	0.2056704
11	0.1946947
11.02	0.1726445
11.04	0.1354656
11.06	0.09156287
11.08	0.05309856
11.1	-0.002472
11.12	-0.04835232
11.14	-0.0756432
11.16	-0.1023408
11.18	-0.1111411
11.2	-0.1113389
11.22	-0.09591359
11.24	-0.07752191
11.26	-0.05566944
11.28	-0.03193824
11.3	-0.01176672
11.32	0.00207648
11.34	0.006624959
11.36	0.0039552
11.38	-0.007514879
11.4	-0.02897184
11.42	-0.05774592
11.44	-0.09176064
11.46	-0.1263686
11.48	-0.1578125
11.5	-0.1897507
11.52	-0.2161517
11.54	-0.2343456
11.56	-0.2473978
11.58	-0.2528362
11.6	-0.2517485
11.62	-0.2452224
11.64	-0.23484
11.66	-0.2221834
11.68	-0.2116032
11.7	-0.2013197
11.72	-0.1931126
11.74	-0.1865866
11.76	-0.1822358
11.78	-0.1797638
11.8	-0.1774896
11.82	-0.174721
11.84	-0.1682938
11.86	-0.1575158
11.88	-0.1396186
11.9	-0.1172717
11.92	-0.08474015
11.94	-0.0410352
11.96	0.00721824
11.98	0.06585407
12	0.1287418
12.02	0.1974634
12.04	0.2705357
12.06	0.3470688
12.08	0.4231075
12.1	0.4888627
12.12	0.5349408
12.14	0.6020803
12.16	0.6364905
12.18	0.6545856
12.2	0.6570576
12.22	0.6411379
12.24	0.6182966
12.26	0.5539258
12.28	0.5046836
12.3	0.4281504
12.32	0.3455856
12.34	0.2646029
12.36	0.1764019
12.38	0.09433153
12.4	0.01621632
12.42	-0.0598224
12.44	-0.1315104
12.46	-0.2032973
12.48	-0.2759741
12.5	-0.3409383
12.52	-0.4047158
12.54	-0.4631539
12.56	-0.5161536
12.58	-0.5572877
12.6	-0.6044534
12.62	-0.6296678
12.64	-0.6453897
12.66	-0.6481584
12.68	-0.6381715
12.7	-0.6143414
12.72	-0.5697466
12.74	-0.5110118
12.76	-0.4344787
12.78	-0.3440035
12.8	-0.2338512
12.82	-0.1234022
12.84	-0.00257088
12.86	0.1379376
12.88	0.2544182
12.9	0.3720855
12.92	0.4783815
12.94	0.5847763
12.96	0.6747571
12.98	0.7207363
13	0.7471372
13.02	0.7536634
13.04	0.7314154
13.06	0.6842496
13.08	0.6131549
13.1	0.5297002
13.12	0.4297325
13.14	0.3005952
13.16	0.1745232
13.18	0.05052768
13.2	-0.07603873
13.22	-0.1971667
13.24	-0.3056381
13.26	-0.3999696
13.28	-0.4885661
13.3	-0.5567933
13.32	-0.6040579
13.34	-0.6333265
13.36	-0.6434122
13.38	-0.6321399
13.4	-0.6086064
13.42	-0.5674723
13.44	-0.5158569
13.46	-0.4530682
13.48	-0.3788093
13.5	-0.3104832
13.52	-0.2168438
13.54	-0.1396186
13.56	-0.06259105
13.58	-1.513399E-10
13.6	0.06021792
13.62	0.1132176
13.64	0.1537584
13.66	0.1881686
13.68	0.2112077
13.7	0.2269296
13.72	0.2327635
13.74	0.2332579
13.76	0.2261386
13.78	0.2138774
13.8	0.1987488
13.82	0.1815437
13.84	0.1645363
13.86	0.1443648
13.88	0.1291373
13.9	0.1146019
13.92	0.1007587
13.94	0.091464
13.96	0.08019168
13.98	0.06901823
14	0.06100896
14.02	0.05329632
14.04	0.04963776
14.06	0.04558368
14.08	0.0449904
14.1	0.04528704
